DBUID,CSDUID
59090600031,5909034
59090600032,5909034
59090600033,5909034
59090069030,5909052
59090069031,5909052
59090070001,5909052
59090070009,5909052
59090070010,5909052
59090070011,5909052
59090071001,5909052
59090071002,5909052
59090071003,5909052
59090072001,5909052
59070135020,5907055
59070153060,5907009
59070153066,5907009
59070153067,5907009
59070153068,5907009
59070153069,5907009
59070153070,5907009
59070153071,5907009
59070153072,5907009
59070153073,5907009
59070153074,5907009
59090602008,5909844
59090602009,5909844
59090603001,5909032
59090657002,5909020
59090657003,5909020
59090657004,5909020
59090660002,5909020
59090660003,5909020
59090400025,5909052
59090400026,5909052
59090400027,5909052
59090401001,5909052
59050079016,5905052
59050079017,5905052
59050079023,5905052
59050099010,5905014
59050099011,5905014
59090610001,5909032
59090610002,5909032
59090610005,5909032
59090610006,5909032
59090610007,5909032
59090610008,5909032
59090610009,5909032
59090610010,5909032
59090610013,5909032
59090610014,5909032
59070308019,5907803
59070308020,5907803
59070308021,5907803
59070308022,5907803
59070308023,5907803
59070308024,5907803
59070308025,5907803
59070308026,5907803
59050062025,5905054
59050062026,5905054
59050062029,5905054
59050062036,5905054
59050074001,5905052
59050074002,5905052
59050074013,5905052
59050074014,5905052
59050074015,5905052
59050074020,5905052
59050074021,5905052
59010210024,5901019
59010210025,5901019
59010210026,5901019
59010210027,5901019
59010210028,5901019
59010210029,5901019
59010210030,5901019
59010210031,5901019
59010210032,5901019
59050090045,5905014
59050113076,5905054
59050113077,5905054
59050113078,5905054
59050114003,5905054
59050114004,5905054
59050114005,5905054
59050114009,5905054
59090049003,5909052
59090051001,5909052
59090051002,5909052
59070286005,5907005
59070286006,5907005
59070287001,5907005
59070287002,5907005
59070287004,5907005
59090055004,5909052
59090055007,5909052
59090055008,5909052
59050093017,5905014
59050093018,5905014
59050093019,5905014
59050093020,5905014
59050093021,5905014
59050093022,5905014
59050093023,5905014
59050094001,5905014
59050094002,5905014
59050094003,5905014
59090461008,5909060
59090461010,5909060
59090461011,5909060
59090519001,5909056
59090461019,5909060
59070203005,5907035
59070203006,5907035
59070204001,5907035
59070204002,5907035
59070204003,5907035
59070205001,5907051
59090601001,5909034
59090601002,5909034
59090601004,5909034
59090601005,5909034
59090601008,5909034
59090601012,5909034
59090601013,5909034
59090601017,5909034
59090601021,5909034
59090601022,5909034
59090649029,5909009
59090650001,5909009
59090393011,5909052
59090393013,5909052
59090393014,5909052
59090393015,5909052
59090075003,5909052
59090075004,5909052
59090076003,5909052
59090076004,5909052
59090078002,5909052
59090080001,5909052
59090080004,5909052
59090080005,5909052
59070153075,5907009
59070153076,5907009
59070153077,5907009
59070154002,5907009
59070154003,5907009
59070154004,5907009
59070154008,5907009
59070154015,5907009
59070154018,5907009
59070154019,5907009
59070154021,5907009
59070154022,5907009
59070154023,5907009
59070154024,5907009
59090660006,5909020
59090660007,5909020
59090660008,5909020
59090660009,5909020
59090661001,5909020
59090662001,5909020
59090662004,5909020
59090664001,5909020
59090664002,5909020
59090664003,5909020
59090664005,5909020
59090664006,5909020
59090665001,5909020
59090665003,5909020
59090665004,5909020
59090403008,5909052
59090404001,5909052
59090404002,5909052
59090404003,5909052
59090465012,5909056
59090466011,5909056
59070156002,5907801
59070156003,5907801
59070156004,5907801
59070156005,5907801
59070156006,5907801
59070157001,5907026
59070157002,5907026
59090610015,5909032
59090608004,5909032
59090608005,5909032
59090609001,5909032
59090609003,5909032
59090609004,5909032
59090609005,5909032
59090609006,5909032
59090609007,5909032
59090609008,5909032
59090609009,5909032
59090609013,5909032
59090609014,5909032
59070308027,5907803
59070308028,5907803
59070308029,5907803
59070308030,5907803
59070308031,5907803
59090161005,5909052
59090161006,5909052
59090161007,5909052
59050074022,5905052
59050074023,5905052
59050074024,5905052
59050074025,5905052
59050087020,5905018
59050087021,5905018
59050087022,5905018
59010224001,5901017
59010224020,5901017
59010224021,5901017
59010224023,5901017
59010224024,5901017
59010224032,5901017
59010224035,5901017
59010224038,5901017
59050114010,5905054
59050114011,5905054
59050114012,5905054
59050114013,5905054
59050114015,5905054
59090055009,5909052
59090055011,5909052
59090055012,5909052
59090056002,5909052
59090380007,5909052
59090380008,5909052
59090380009,5909052
59090380010,5909052
59090380011,5909052
59090381003,5909052
59090381004,5909052
59050094004,5905014
59050094005,5905014
59050094006,5905014
59050094008,5905014
59050094009,5905014
59050094010,5905014
59050094011,5905014
59050094012,5905014
59050094013,5905014
59050094014,5905014
59050094015,5905014
59050094016,5905014
59050094017,5905014
59050094018,5905014
59050094019,5905014
59050094020,5905014
59050094022,5905014
59050094023,5905014
59090461020,5909060
59090461022,5909060
59090461024,5909060
59090461025,5909060
59030191005,5903045
59030191006,5903045
59030191007,5903045
59030191008,5903045
59030191009,5903045
59030191010,5903045
59030191011,5903045
59030192001,5903045
59030192003,5903045
59030192005,5903045
59070205004,5907051
59070249004,5907041
59070249005,5907041
59070249006,5907041
59070249007,5907041
59070250001,5907041
59070250002,5907041
59070250003,5907041
59070250004,5907041
59070250007,5907041
59070251001,5907803
59090650003,5909009
59090650004,5909009
59090650005,5909009
59090650006,5909009
59090650007,5909009
59090651007,5909009
59090651010,5909009
59090651011,5909009
59090651012,5909009
59090080012,5909052
59090080013,5909052
59090395010,5909052
59090396001,5909052
59090396002,5909052
59090396003,5909052
59090396004,5909052
59090397010,5909052
59090397012,5909052
59070155013,5907026
59070155014,5907026
59070155015,5907026
59070173017,5907047
59070174001,5907047
59070174002,5907047
59070174003,5907047
59070174004,5907047
59070174005,5907047
59090665005,5909020
59030231009,5903041
59030231010,5903041
59030232002,5903041
59030232004,5903041
59030232007,5903041
59030232008,5903041
59030232009,5903041
59030232010,5903041
59030232011,5903041
59030232012,5903041
59090466012,5909056
59090466013,5909056
59090466014,5909056
59090466015,5909056
59090466018,5909056
59090466020,5909056
59070157003,5907026
59070157004,5907026
59070157005,5907026
59070157006,5907026
59070157007,5907026
59070157008,5907026
59070157009,5907026
59070157010,5907026
59070157011,5907026
59070157012,5907026
59070157013,5907026
59070157014,5907026
59070157015,5907026
59090609015,5909032
59090609016,5909032
59090609019,5909032
59090609020,5909032
59030222001,5903013
59090603028,5909032
59090603029,5909032
59090603030,5909032
59090603031,5909032
59090163011,5909052
59090164001,5909052
59090164004,5909052
59090164008,5909052
59090164009,5909052
59090165001,5909052
59090165005,5909052
59050088003,5905018
59050088005,5905018
59050088006,5905018
59050088007,5905018
59050088008,5905018
59050088011,5905018
59050089001,5905018
59050089002,5905018
59050089003,5905018
59050089006,5905018
59050089008,5905018
59050089014,5905018
59010224039,5901017
59010224040,5901017
59010224041,5901017
59010224042,5901017
59010224043,5901017
59010226001,5901012
59010226002,5901012
59010226003,5901012
59010245026,5901022
59010245027,5901022
59070147003,5907807
59070147005,5907807
59070147006,5907807
59070147007,5907807
59070147008,5907807
59090381005,5909052
59090056017,5909052
59090056018,5909052
59090056019,5909052
59090056020,5909052
59090057001,5909052
59090057002,5909052
59090058001,5909052
59090058003,5909052
59090058004,5909052
59090381007,5909052
59090381008,5909052
59090381009,5909052
59090381010,5909052
59050118005,5905026
59050118006,5905026
59050118007,5905026
59050118008,5905026
59050118009,5905026
59050118010,5905026
59050118011,5905026
59050118012,5905026
59050118013,5905026
59030192006,5903045
59030192008,5903045
59030192009,5903045
59030193001,5903045
59030193006,5903045
59030193007,5903045
59030193008,5903045
59030193009,5903045
59070252005,5907041
59070252006,5907041
59070252010,5907041
59070252011,5907041
59070252012,5907041
59070252013,5907041
59070252014,5907041
59070252015,5907041
59070288025,5907005
59070288026,5907005
59070254007,5907041
59070255001,5907041
59030228044,5903010
59030229002,5903041
59030229006,5903041
59030229010,5903041
59030229011,5903041
59030229013,5903041
59090655005,5909020
59090655006,5909020
59090655007,5909020
59030229015,5903041
59090397014,5909052
59090397015,5909052
59090397016,5909052
59090397017,5909052
59090397018,5909052
59090397019,5909052
59090397020,5909052
59070174006,5907047
59070174007,5907047
59070175001,5907047
59070175002,5907047
59070175004,5907047
59070175005,5907047
59070175008,5907047
59070175012,5907047
59070206013,5907047
59030232013,5903041
59030233005,5903043
59030233009,5903043
59030233010,5903043
59030233011,5903043
59030233012,5903043
59030233013,5903043
59030234001,5903043
59030234002,5903043
59030234004,5903043
59090528004,5909826
59090528005,5909826
59090528006,5909826
59090530001,5909020
59090530003,5909020
59090530004,5909020
59090530005,5909020
59090530006,5909020
59090530009,5909020
59090530010,5909020
59070176022,5907047
59070176023,5907047
59070176025,5907047
59070176027,5907047
59070177001,5907047
59070177002,5907047
59070177004,5907047
59090603033,5909032
59090603034,5909032
59090604001,5909834
59090604003,5909834
59090604004,5909834
59090605004,5909032
59090605005,5909032
59030222003,5903013
59090166002,5909052
59090166003,5909052
59090166005,5909052
59090166006,5909052
59090166007,5909052
59090168001,5909052
59050089016,5905018
59050089017,5905018
59050089020,5905018
59050089021,5905018
59050089024,5905018
59050089025,5905018
59050113066,5905054
59070283020,5907022
59070283023,5907022
59070283024,5907022
59010245035,5901022
59010245036,5901022
59010245037,5901022
59010247001,5901006
59010247002,5901006
59070148001,5907809
59070148002,5907809
59070166007,5907014
59070166008,5907014
59070166009,5907014
59050092002,5905014
59050092003,5905014
59050092004,5905014
59050092005,5905014
59050092010,5905014
59050092013,5905014
59050092015,5905014
59050092026,5905014
59050092027,5905014
59050092028,5905014
59050092029,5905014
59050092030,5905014
59050092033,5905014
59050092034,5905014
59090382003,5909052
59090382004,5909052
59090383001,5909052
59090383004,5909052
59090383005,5909052
59090383007,5909052
59090383008,5909052
59090384001,5909052
59090384002,5909052
59090384003,5909052
59090384004,5909052
59090385009,5909052
59090385010,5909052
59090385014,5909052
59090385015,5909052
59070149057,5907053
59070149058,5907053
59070149063,5907053
59070153040,5907009
59070153041,5907009
59070153042,5907009
59070153043,5907009
59070153044,5907009
59070153045,5907009
59070153048,5907009
59070149065,5907053
59070149067,5907053
59070149068,5907053
59070149069,5907053
59070149070,5907053
59070149071,5907053
59030205015,5903017
59090519002,5909056
59030205021,5903017
59030205023,5903017
59030205024,5903017
59030205025,5903017
59070255002,5907041
59070255003,5907041
59070255004,5907041
59070288028,5907005
59070288029,5907005
59070288030,5907005
59070288031,5907005
59070288032,5907005
59070288034,5907005
59070288035,5907005
59070288036,5907005
59070288037,5907005
59030229016,5903041
59030230019,5903041
59030231001,5903041
59030231002,5903041
59030231003,5903041
59030231004,5903041
59030231006,5903041
59050063061,5905054
59050063024,5905054
59050063029,5905054
59050063031,5905054
59050063033,5905054
59050063035,5905054
59050063048,5905054
59050063050,5905054
59090397021,5909052
59090398002,5909052
59090398003,5909052
59090462002,5909056
59090462004,5909056
59090462005,5909056
59090462006,5909056
59090462007,5909056
59090462008,5909056
59090462009,5909056
59070206014,5907047
59070206019,5907047
59070259001,5907041
59070259003,5907041
59070259005,5907041
59070259008,5907041
59070260001,5907041
59070260002,5907041
59070260003,5907041
59070264005,5907041
59070264008,5907041
59030234005,5903043
59030234006,5903043
59030234007,5903043
59050063072,5905054
59050063078,5905054
59050063079,5905054
59050063083,5905054
59050078035,5905050
59050078036,5905050
59050078037,5905050
59050079001,5905052
59050079003,5905052
59050079006,5905052
59090524026,5909062
59090525007,5909879
59090525008,5909879
59090525009,5909879
59070177007,5907047
59070206022,5907047
59070206023,5907047
59070206024,5907047
59070207002,5907803
59070207003,5907803
59070207004,5907803
59070207005,5907803
59070207008,5907803
59070208005,5907041
59070208006,5907041
59070208007,5907041
59070208008,5907041
59070208009,5907041
59030219013,5903017
59030219014,5903017
59030219015,5903017
59090450095,5909048
59090450096,5909048
59090450097,5909048
59090450098,5909048
59090450099,5909048
59090450100,5909048
59090450101,5909048
59090450102,5909048
59090450103,5909048
59050113067,5905054
59050113068,5905054
59050113071,5905054
59050113072,5905054
59050113073,5905054
59010248001,5901017
59010248002,5901017
59010248003,5901017
59030135065,5903032
59030136002,5903027
59030136003,5903027
59030136004,5903027
59090051003,5909052
59050092039,5905014
59050092040,5905014
59050092041,5905014
59050092042,5905014
59050092043,5905014
59050093001,5905014
59050093003,5905014
59050093004,5905014
59050093007,5905014
59050093013,5905014
59050093014,5905014
59050114018,5905054
59050114019,5905054
59050114020,5905054
59090385017,5909052
59090455002,5909883
59090456001,5909842
59090456003,5909842
59090456004,5909842
59090457001,5909848
59090458001,5909048
59090458002,5909048
59090459001,5909048
59030165004,5903043
59070149072,5907053
59070149073,5907053
59070149074,5907053
59070150001,5907808
59070150002,5907808
59070151005,5907053
59070171014,5907028
59070172002,5907047
