Place ID,Place Name,Place Type,Coastal_5km,FN Reserve Type,Distance to Nearest Substation (km),Nearest Substation Name,Distance to Nearest Transmission Line (km),Transmission Lines Owner,Transmission Line Description,Transmission Line Voltage (kV),POP Capacity (Gbps) for communities that are within 2km of POP,Remaining Capacity of POP (Gbps) - (-1 indicates capacity is unknown),CBC P3 Last-Mile Eligible,CRTC Last-Mile Eligible,CRTC Satellite Dependant,CRTC Transport Eligible,Last-Mile Status - Sept2019,Transport Status - Sept2019,Notes - Sept2019,Last-Mile Status (March2020),Transport Status (March2020),Notes (March2020),Last-Mile Status (June2020),Transport Status (June2020),Notes (June2020),Last-Mile Status (Sept2020),Transport Status (Sept2020),Notes (Sept2020),CBC Phase,CBC P3 Project Type,CBC P3 Project Name(s),CBC P2 Project Type,CBC P2 Project Name(s),CBC P1 Project Type,CBC P1 Project Name(s),479 Status (Sept2019),479 Status (March 2020),479 Notes (March2020),479 Status (June2020),479 Notes (June2020),479 Status (Sept2020),479 Notes (Sept2020),Potential Projects,FN Alt Name,Nation,Band Number,Incorporated,Latitude,Longitude,DBUID,CDUID,CSDUID,HEXID
8691,Ladysmith,Rural,Yes,,1.1,LADYSMITH SUB,1.1,,1L122LDY Tap -> Ladysmith,130,100,100,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,Yes,48.9927,-123.8202,59190291000,5919,5919021,BC48971238
8692,Saltair,Rural,Yes,,4.2,LADYSMITH SUB,1.5,,VIT - Vancouver Isl -> JPT - Jinglepot,130,,,No,No,No ,No,Yes,Yes,,Yes,No,,Yes,No,,Yes,No,,,,,,,,,,,,,,,,,,,,No,48.9571,-123.7737,59190285000,5919,5919015,BC48941238
8693,Diamond,Rural,Yes,,3.4,LADYSMITH SUB,0.6,,VIT - Vancouver Isl -> JPT - Jinglepot,130,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,49.006,-123.8456,59190299000,5919,5919017,BC49021238
8694,Chemainus Nation,Rural First Nations Reserve,Yes,Secondary,4.9,LADYSMITH SUB,0.5,,VIT - Vancouver Isl -> JPT - Jinglepot,130,1,-1,No,No,No ,No,No,No,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,Oyster Bay 12,Chemainus,641,No,49.0161,-123.8596,59190300000,5919,5919816,BC49021238
8695,South Wellington,Rural,Yes,,2.4,SOUTH WELLINGTON SUB,2.2,,VIT - Vancouver Isl -> JPT - Jinglepot,130,,,No,No,No ,No,Yes,Yes,,Yes,No,,Yes,No,,Yes,No,,,,,,,,,,,,,,,,,,,,No,49.0941,-123.8868,59210442000,5921,5921010,BC49101239
8696,Cassidy,Rural,Yes,,3.6,SOUTH WELLINGTON SUB,0.6,,VIT - Vancouver Isl -> JPT - Jinglepot,130,,,No,No,No ,Yes,Yes,Yes,,Yes,No,,Yes,No,,Yes,No,,,,,,,,,,,,,,,,,,,,No,49.05,-123.8833,59210457000,5921,5921010,BC49051239
8697,Cedar,Urban,Yes,,4.9,SOUTH WELLINGTON SUB,3.1,,JPT - Jinglepot -> HMC - Harmac,130,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,49.1043,-123.8545,59210462000,5921,5921010,BC49121238
8698,Snuneymuxw,Rural First Nations Reserve,Yes,Secondary,4.6,HAREWOOD SUB,0.8,,JPT - Jinglepot -> HMC - Harmac,130,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,Nanaimo River,Snuneymuxw,648,No,49.123,-123.8696,59210480000,5921,5921807,BC49121238
8699,Extension,Rural,Yes,,2.5,HAREWOOD WEST SUB,1.8,,VIT - Vancouver Isl -> JPT - Jinglepot,130,100,100,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,49.1005,-123.9582,59210448000,5921,5921016,BC49121240
8700,Cinnabar Valley,Urban,Yes,,2.8,HAREWOOD WEST SUB,0.2,,VIT - Vancouver Isl -> JPT - Jinglepot,130,100,100,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,49.1033,-123.9264,59210444000,5921,5921007,BC49101239
8702,Nanaimo,Urban,Yes,,3.5,HAREWOOD SUB,3.6,,1L138HWD Tap -> Harwood,130,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Phase 2,,,Transport,Strathcona Regional District - Connected Coast,,,Original,Original,,Original,,Original,,,,,,Yes,49.1659,-123.9392,59210405000,5921,5921007,BC49171240
8703,Departure Bay,Urban,Yes,,2.3,NORTHFIELD SUB,2.3,,JPT - Jinglepot -> NFD - Northfield,130,100,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,49.2054,-123.9748,59210318000,5921,5921007,BC49231240
8704,East Wellington,Rural,Yes,,1.4,JINGLEPOT SUB,0.2,,JPT - Jinglepot -> NFD - Northfield,130,,,No,No,No ,No,Yes,Yes,,Yes,No,,Yes,No,,Yes,No,,,,,,,,,,,,,,,,,,,,No,49.1838,-124.0177,59210377000,5921,5921016,BC49201240
8705,Lantzville,Urban,Yes,,3,LANTZVILLE SUB,1.8,,DMR - Dunsmuir -> JPT - Jingle Pot,130,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,Yes,49.2532,-124.0818,59210289000,5921,5921008,BC49281241
8707,Nanoose Bay,Rural,Yes,,9.8,PARKSVILLE SUB,1.2,,DMR - Dunsmuir -> JPT - Jingle Pot,130,100,100,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,49.2667,-124.2,59210453000,5921,5921030,BC49281242
8708,Dolphin Beach,Rural,Yes,,8.5,LANTZVILLE SUB,4.8,,DMR - Dunsmuir -> JPT - Jingle Pot,130,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,49.2891,-124.1418,59210279000,5921,5921030,BC49301241
8709,Parksville,Rural,Yes,,2.2,PARKSVILLE SUB,1.7,,DMR - Dunsmuir -> JPT - Jingle Pot,130,100,100,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,Yes,49.3227,-124.3267,59210242000,5921,5921018,BC49331243
8710,Englishman River North,Rural,Yes,,3.8,PARKSVILLE SUB,3.7,,DMR - Dunsmuir -> JPT - Jingle Pot,130,100,100,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,49.3233,-124.2806,59210261000,5921,5921034,BC49331243
8711,Qualicum Beach,Rural,Yes,,1.8,QUALICUM SUB,1.7,,DMR - Dunsmuir -> JPT - Jingle Pot,130,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Phase 2,,,Transport,Strathcona Regional District - Connected Coast,,,Original,Original,,Original,,Original,,,,,,Yes,49.3475,-124.4424,59210219000,5921,5921023,BC49331244
8712,French Creek,Rural,Yes,,5.7,PARKSVILLE SUB,2.5,,DMR - Dunsmuir -> JPT - Jingle Pot,130,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,49.3471,-124.3605,59210253000,5921,5921034,BC49351244
8713,Dashwood,Rural,Yes,,5.9,QUALICUM SUB,1.8,,DMR - Dunsmuir -> JPT - Jingle Pot,130,100,100,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,49.3621,-124.5059,59210260000,5921,5921034,BC49351245
8714,Hilliers,Rural,No,,4.2,QUALICUM SUB,3.3,,DMR - Dunsmuir -> JPT - Jingle Pot,130,,,No,No,No ,No,Yes,Yes,,Yes,No,,Yes,No,,Yes,No,,,,,,,,,,,,,,,,,,,,No,49.3068,-124.483,59210229000,5921,5921032,BC49301245
8715,Coombs,Rural,No,,3.4,QUALICUM SUB,2.6,,DMR - Dunsmuir -> JPT - Jingle Pot,130,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,49.3044,-124.418,59210232000,5921,5921032,BC49331244
8716,Errington,Rural,No,,3.8,PARKSVILLE SUB,3.2,,DMR - Dunsmuir -> JPT - Jingle Pot,130,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,49.2889,-124.3701,59210235000,5921,5921032,BC49301244
8717,Whisky Creek,Rural,No,,5.6,QUALICUM SUB,1.9,,SAT - Sathlam -> DUN - Dunsmuir,230,,,No,No,No ,No,Yes,Yes,,Yes,No,,Yes,No,,Yes,No,,,,,,,,,,,,,,,,,,,,No,49.3082,-124.5083,59210229000,5921,5921032,BC49301245
8718,Englishman River South,Rural,Yes,,4.4,PARKSVILLE SUB,0.5,,DMR - Dunsmuir -> JPT - Jingle Pot,130,100,100,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,49.2779,-124.2751,59210270000,5921,5921034,BC49301243
8720,Dunsmuir,Rural,Yes,,4.5,NILE CREEK TERMINAL,1.3,,DMR - Dunsmuir -> JPT - Jingle Pot,130,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,49.3881,-124.6094,59210455000,5921,5921036,BC49411246
8721,Qualicum Bay,Rural,Yes,,2.1,NILE CREEK TERMINAL,2,,UG - Nile Creek Terminal,500,,,No,No,No ,No,Yes,Yes,Market Forces,Yes,No,,Yes,No,,Yes,No,,,,,,,,,,,,,,,,,,,,No,49.4045,-124.6328,59210210000,5921,5921036,BC49411246
8722,Bowser,Rural,Yes,,3.6,NILE CREEK TERMINAL,2.8,,MSA - Malaspina - DMR - Dunsmuir,500,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Phase 2,,,Transport,Strathcona Regional District - Connected Coast,,,Original,Original,,Original,,Original,,,,,,No,49.4387,-124.6848,59210208000,5921,5921036,BC49431247
8723,Deep Bay,Rural,Yes,,7.6,NILE CREEK TERMINAL,3.7,,DMR - Dunsmuir -> JHT - John Hart,130,,,No,No,No ,No,Yes,Yes,Market Forces,Yes,No,,Yes,No,,Yes,No,,,,,,,,,,,,,,,,,,,,No,49.4642,-124.7246,59210209000,5921,5921036,BC49461247
8724,Hornby Island,Rural,Yes,,11.2,NILE CREEK TERMINAL,9.6,,MSA - Malaspina - DMR - Dunsmuir,500,,,Yes,Yes,No ,No,No,No,,No,No,,No,No,,No,No,,,,,,,,,,,,,,,,Rogers - Campbell River to Victoria - Transport and Last-Mile (FWA),,,,No,49.5227,-124.6425,59260349000,5926,5926021,BC49511246
8725,Mud Bay,Rural,Yes,,10.7,BUCKLEY BAY SUB,0.5,,DMR - Dunsmuir -> JHT - John Hart,130,100,100,No,No,No ,No,Yes,Yes,Market Forces,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,49.4667,-124.8,59260345000,5926,5926021,BC49481248
8726,Fanny Bay,Rural,Yes,,8,BUCKLEY BAY SUB,0.9,,DMR - Dunsmuir -> JHT - John Hart,130,100,100,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,49.4901,-124.8128,59260345000,5926,5926021,BC49481248
8727,Union Bay,Rural,Yes,,3.6,BUCKLEY BAY SUB,1.8,,DMR - Dunsmuir -> JHT - John Hart,130,1,-1,No,No,No ,No,Yes,Yes,Market Forces,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,49.5802,-124.8852,59260343000,5926,5926021,BC49591249
8728,Buckley Bay,Rural,Yes,,2.2,BUCKLEY BAY SUB,0.5,,DMR - Dunsmuir -> JHT - John Hart,130,100,100,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,49.5333,-124.8569,59260345000,5926,5926021,BC49511249
8729,Royston,Rural,Yes,,7.7,COMOX SUB,2.7,,DMR - Dunsmuir -> JHT - John Hart,130,100,100,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,49.6454,-124.9452,59260342000,5926,5926021,BC49641249
8730,Cumberland,Rural,Yes,,11,COMOX SUB,3.4,,DMR - Dunsmuir -> GLD - Gold River,230,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,Yes,49.622,-125.0265,59260403000,5926,5926014,BC49641250
8732,Courtenay,Urban,Yes,,3.5,COMOX SUB,1.2,,1L101CMX Tap -> Comox,130,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,Yes,49.6889,-124.999,59260312000,5926,5926010,BC49671250
8733,Comox,Rural,Yes,,5.3,COMOX SUB,5.3,,1L101CMX Tap -> Comox,130,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Phase 2,,,Transport,Strathcona Regional District - Connected Coast,,,Original,Original,,Original,,Original,,,,,,Yes,49.6739,-124.9278,59260328000,5926,5926005,BC49691249
8734,Little River,Urban,Yes,,4.7,COMOX SUB,4.7,,1L102CMX Tap - Comox,130,100,100,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,49.7377,-124.9141,59260376000,5926,5926022,BC49741249
8735,Lazo,Urban,Yes,,4.2,COMOX SUB,4.3,,1L102CMX Tap - Comox,130,100,100,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,49.7139,-124.9091,59260354000,5926,5926005,BC49691249
8736,Denman Island,Rural,Yes,,4.9,BUCKLEY BAY SUB,3.3,,DMR - Dunsmuir -> JHT - John Hart,130,,,Yes,Yes,No ,No,No,No,,No,No,,No,No,,No,No,,,,,,,,,,,,,,,,Rogers - Campbell River to Victoria - Transport and Last-Mile (FWA),,,,No,49.5358,-124.8131,59260348000,5926,5926021,BC49541248
8737,Port Alberni,Rural,Yes,,1.2,PORT ALBERNI SUB,1,,DMR - Dunsmuir -> PAL - Port Alberni,130,100,100,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,Yes,49.2417,-124.8,59230126000,5923,5923008,BC49231248
8739,Cherry Creek,Rural,Yes,,3.9,PORT ALBERNI SUB,1,,DMR - Dunsmuir -> PAL - Port Alberni,130,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,49.2827,-124.7875,59230114000,5923,5923039,BC49281248
8741,Sproat Lake,Rural,Yes,,5.3,GREAT CENTRAL LAKE SUB,2.2,,PAL - Port Alberni -> ASH - Ash River,130,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,49.2766,-124.9236,59230094100,5923,5923035,BC49281249
8742,Grantham,Rural,Yes,,6.7,COMOX SUB,6,,1L102CMX Tap - Comox,130,100,100,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,49.7628,-125.0213,59260299000,5926,5926022,BC49741250
8743,Headquarters,Rural,Yes,,12,COMOX SUB,0.7,,DMR - Dunsmuir -> JHT - John Hart,130,,,Yes,No,No ,No,No,No,,No,No,,No,No,,No,No,,,,,,,,,,,,,,,,Rogers - Campbell River to Victoria - Transport and Last-Mile (FWA),,,,No,49.7647,-125.1146,59260288100,5926,5926024,BC49771251
8744,Merville,Rural,Yes,,10.2,COMOX SUB,5.4,,DMR - Dunsmuir -> JHT - John Hart,130,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,49.7848,-125.0573,59260296000,5926,5926024,BC49801250
8745,Williams Beach,Rural,Yes,,15,COMOX SUB,8.3,,PUN - Puntledge -> JHT - John Hart,130,,,No,No,No ,No,Yes,Yes,,Yes,Pending,,Yes,Pending,,Yes,Pending,,Phase 2,,,Transport,Strathcona Regional District - Connected Coast,,,Original,Original,,Original,,Original,,,,,,No,49.834,-125.0609,59260296000,5926,5926024,BC49851250
8746,Oyster River,Rural,Yes,,9.3,OYSTER RIVER SUB,6.4,,PUN - Puntledge -> JHT - John Hart,130,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,49.8738,-125.1291,59240292000,5924,5924042,BC49871251
8747,Saratoga Beach,Rural,Yes,,10.8,OYSTER RIVER SUB,6.5,,PUN - Puntledge -> JHT - John Hart,130,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,49.8595,-125.1157,59260294000,5926,5926024,BC49871251
8748,Black Creek (Courtenay),Rural,Yes,,11.2,OYSTER RIVER SUB,4.2,,PUN - Puntledge -> JHT - John Hart,130,100,100,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,49.8369,-125.1321,59260290000,5926,5926024,BC49851252
8750,Shelter Point,Urban,Yes,,6,OYSTER RIVER SUB,6,,1L101OYR Tap -> Oyster River,130,,,No,No,No ,No,Yes,Yes,,Yes,No,,Yes,No,,Yes,No,,,,,,,,,,,,,,,,,,,,No,49.9403,-125.1907,59240425000,5924,5924042,BC49951252
8751,Ocean Grove,Urban,Yes,,6.6,OYSTER RIVER SUB,6.1,,PUN - Puntledge -> JHT - John Hart,130,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,No,49.9524,-125.2015,59240406000,5924,5924034,BC49981252
8752,Campbell River,Urban,Yes,,0.9,CAMPBELL RIVER SUB,1,,1L102CBL Tap - Campbell River,130,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Phase 2,,,Transport,CityWest - Connected Coast,,,Original,New,One landing site for Connected Coast serves both Campbell River and the CR FN.  Adding this community to Connected Coast,Original,,Original,,,,,,Yes,50.0167,-125.2417,59240259000,5924,5924034,BC50031252
8754,Quathiaski Cove,Rural,Yes,,4.2,CAMPBELL RIVER SUB,4.1,,1L102CBL Tap - Campbell River,130,1,-1,Yes,No,No ,No,Yes,Yes,,Yes,Yes,,No,Yes,"Incorrectly labelled as ""Served"" in March release",No,Yes,,Phase 2,,,Transport,Strathcona Regional District - Connected Coast,,,Original,Original,,Original,,Original,,,,,,No,50.0454,-125.2103,59240265000,5924,5924054,BC50031252
8755,Heriot Bay,Rural,Yes,,9.4,CAMPBELL RIVER SUB,2.8,Unknown,JHT - John Hart -> EFM - Elk Falls Mill,130,1,1,Yes,Yes,No ,No,No,Pending,Connecting BC Phase 2 Project,No,Pending,,No,Pending,,No,Pending,,Phase 2,,,Transport,Strathcona Regional District - Connected Coast,,,Original,Original,,Original,,Original,,,,,,No,50.1002,-125.2127,59240212000,5924,5924054,BC50081252
8756,Yaculta,Rural First Nations Reserve,Yes,Secondary,4.2,CAMPBELL RIVER SUB,4.2,,1L102CBL Tap - Campbell River,130,,,Yes,No,No ,Yes,Yes,Yes,,Yes,Pending,,No,Pending,"Incorrectly labelled as ""Served"" in March release",No,Pending,,Phase 2,,,Transport,Strathcona Regional District - Connected Coast,,,Original,Original,,Original,,Original,,,Cape Mudge 10,,623,No,50.0217,-125.195,59240267000,5924,5924817,BC50031252
8757,Sayward,Rural,Yes,,49.1,WOSS SUB,47,,GLD - Gold River -> KGH - Keogh,130,1,-1,Yes,Yes,No ,No,No,Pending,Connecting BC Phase 2 Project,No,Pending,,No,Pending,,No,Pending,,Phase 2,,,Transport,CityWest - Connected Coast,,,Original,Original,,Original,,Original,,,,,,Yes,50.377,-125.952,59240211000,5924,5924039,BC50401259
8758,Bliss Landing,Rural,Yes,,28.3,FOREST VIEW SUB,25.7,Unknown,MSA - Malaspina -> POW - Powell River,130,,,Yes,Yes,No ,Yes,No,Pending,Connecting BC Phase 2 Project,No,Pending,,No,Pending,,No,Pending,,Phase 2,,,Transport,Strathcona Regional District - Connected Coast,,,Original,Original,,Original,,Original,,Rogers - Squamish to Sunshine Coast - Transport,,,,No,50.0366,-124.8163,59270048000,5927,5927010,BC50061248
8759,Refuge Cove,Rural,Yes,,31.8,CAMPBELL RIVER SUB,29.6,Unknown,1L102CBL Tap - Campbell River,130,,,Yes,Yes,No ,Yes,No,Pending,Connecting BC Phase 2 Project,No,Pending,,No,Pending,,No,Pending,,Phase 2,,,Transport,Strathcona Regional District - Connected Coast,,,Original,Original,,Original,,Original,,,,,,No,50.1238,-124.839,59240419000,5924,5924054,BC50131249
8760,Brem River,Rural First Nations Reserve,Yes,Secondary,62.4,CAMPBELL RIVER SUB,55.9,Unknown,JHT - John Hart -> EFM - Elk Falls Mill,130,,,Yes,Yes,No ,Yes,No,No,,No,No,,No,No,,No,No,,,,,,,,,,,,,,,,,Salmon Bay 3,Klahoose First Nation,553,No,50.4392,-124.6713,59240419000,5924,5924054,BC50421247
8761,Big Bay,Rural,Yes,,41.4,JOHN HART SUB,31.9,Unknown,JHT - John Hart -> EFM - Elk Falls Mill,130,,,Yes,Yes,No ,Yes,No,No,,No,No,,No,No,,No,No,,,,,,,,,,,,,,,,,,,,No,50.3972,-125.1353,59240419000,5924,5924054,BC50401251
8762,Granite Bay,Rural,Yes,,21.2,JOHN HART SUB,10.8,Unknown,JHS - John Hart -> EFM - Elk Falls Mill,130,,,Yes,Yes,No ,Yes,No,Pending,Connecting BC Phase 2 Project,No,Pending,,No,Pending,,No,Pending,,Phase 2,,,Transport,Strathcona Regional District - Connected Coast,,,Original,Original,,Original,,Original,,,,,,No,50.2333,-125.3,59240212000,5924,5924054,BC50211253
8763,Bold Point,Rural,Yes,,17.9,JOHN HART SUB,10.2,Unknown,JHT - John Hart -> EFM - Elk Falls Mill,130,,,Yes,Yes,No ,Yes,No,Pending,Connecting BC Phase 2 Project,No,Pending,,No,Pending,,No,Pending,,Phase 2,,,Transport,Strathcona Regional District - Connected Coast,,,Original,Original,,Original,,Original,,Rogers - Squamish to Sunshine Coast - Transport,,,,No,50.1721,-125.161,59240212000,5924,5924054,BC50161252
8764,Elk Bay,Rural,Yes,,28.5,JOHN HART SUB,17.8,Unknown,JHS - John Hart -> EFM - Elk Falls Mill,130,,,Yes,Yes,No ,Yes,No,Pending,Connecting BC Phase 2 Project,No,Pending,,No,Pending,,No,Pending,,Phase 2,,,Transport,CityWest - Connected Coast,,,Original,Original,,Original,,Original,,,,,,No,50.2856,-125.4365,59240210000,5924,5924048,BC50291255
8765,Rock Bay,Rural,Yes,,34.6,JOHN HART SUB,24,Unknown,JHS - John Hart -> EFM - Elk Falls Mill,130,,,Yes,Yes,No ,Yes,No,Pending,Connecting BC Phase 2 Project,No,Pending,,No,Pending,,No,Pending,,Phase 2,,,Transport,CityWest - Connected Coast,,,Original,Original,,Original,,Original,,,,,,No,50.3323,-125.4863,59240210000,5924,5924048,BC50341255
8766,Bloedel,Rural,Yes,,9.8,JOHN HART SUB,1.7,Unknown,JHS - John Hart -> EFM - Elk Falls Mill,130,,,Yes,Yes,No ,Yes,No,Pending,Connecting BC Phase 2 Project,No,Pending,,No,Pending,,No,Pending,,Phase 2,,,Transport,Strathcona Regional District - Connected Coast,,,Original,Original,,Original,,Original,,,,,,No,50.1167,-125.3833,59240210000,5924,5924048,BC50111254
8767,Matilpi,Rural,Yes,,47,WOSS SUB,45.3,,GLD - Gold River -> KGH - Keogh,130,,,Yes,Yes,No ,Yes,No,No,,No,No,,No,No,,No,No,,,,,,,,,,,,,,,,,,,,No,50.5494,-126.1843,59240419000,5924,5924054,BC50561262
8768,Port Neville,Rural,Yes,,47.4,WOSS SUB,47,,GLD - Gold River -> KGH - Keogh,130,,,Yes,Yes,No ,Yes,No,Pending,Connecting BC Phase 2 Project,No,Pending,,No,Pending,,No,Pending,,Phase 2,,,Transport,Strathcona Regional District - Connected Coast,,,Original,Original,,Original,,Original,,,,,,No,50.4929,-126.0858,59240419000,5924,5924054,BC50501261
8769,Blind Channel,Rural,Yes,,43.8,JOHN HART SUB,33,Unknown,JHS - John Hart -> EFM - Elk Falls Mill,130,,,Yes,Yes,No ,Yes,No,Pending,Connecting BC Phase 2 Project,No,Pending,,No,Pending,,No,Pending,,Phase 2,,,Transport,Strathcona Regional District - Connected Coast,,,Original,Original,,Original,,Original,,,,,,No,50.4167,-125.5,59240419000,5924,5924054,BC50421255
8770,Surge Narrows,Rural,Yes,,25.4,JOHN HART SUB,17.6,Unknown,JHT - John Hart -> EFM - Elk Falls Mill,130,,,Yes,Yes,No ,Yes,No,Pending,Connecting BC Phase 2 Project,No,Pending,,No,Pending,,No,Pending,,Phase 2,,,Transport,Strathcona Regional District - Connected Coast,,,Original,Original,,Original,,Original,,,,,,No,50.2306,-125.1089,59240419000,5924,5924054,BC50241251
8771,Seaford,Rural,Yes,,26.3,CAMPBELL RIVER SUB,25.2,Unknown,1L102CBL Tap - Campbell River,130,,,Yes,Yes,No ,Yes,No,Pending,Connecting BC Phase 2 Project,No,Pending,,No,Pending,,No,Pending,,Phase 2,,,Transport,Strathcona Regional District - Connected Coast,,,Original,Original,,Original,,Original,,Rogers - Squamish to Sunshine Coast - Transport,,,,No,50.0833,-124.9,59240277000,5924,5924052,BC50111249
8772,Tatlayoko Lake,Rural,No,,148.4,TYAX LAKE SUB,22.1,Unknown,BR1 - Bridge R. GS#1 -> LAJ - La Joie,69,,,Yes,Yes,No ,Yes,No,No,,No,No,,No,No,,No,No,,,,,,,,,,,,,,,,,,,,No,51.7167,-124.4333,59410413100,5941,5941039,BC51711244
8773,Nemaiah Valley,Rural,No,,102.1,TYAX LAKE SUB,64.5,Unknown,BR1 - Bridge R. GS#1 -> LAJ - La Joie,69,,,Yes,Yes,No ,Yes,No,No,,No,No,,No,No,,No,No,,,,,,,,,,,,,,,,,,,,No,51.4776,-123.8869,59410413000,5941,5941039,BC51461239
8774,Xeni Gwet'in,Rural First Nations Reserve,No,Secondary,104.3,TYAX LAKE SUB,63.2,Unknown,BR1 - Bridge R. GS#1 -> LAJ - La Joie,69,,,Yes,Yes,No ,Yes,No,No,,No,No,,No,No,,No,No,,,,,,,,,,,,,,,,,Lohbiee 3,Xeni Gwet'in,714,No,51.4687,-123.9361,59410415000,5941,5941808,BC51491240
